"behavior","MouseID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","NetworkFilename"
"Freeze_001","007686",0,3.13333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007686_B6J_M_80mg-kg_.avi"
"Freeze_001","007687",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007687_B6J_M_80mg-kg_.avi"
"Freeze_001","007688",3.4,11.1666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007688_B6J_M_80mg-kg_.avi"
"Freeze_001","007689",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007689_B6J_M_vehicle_.avi"
"Freeze_001","007690",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007690_B6J_M_vehicle_.avi"
"Freeze_001","007691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"007691_B6J_M_vehicle_.avi"
"Freeze_001","007692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"007692_B6J_M_vehicle_.avi"
"Freeze_001","007693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"007693_B6J_M_vehicle_.avi"
"Freeze_001","007694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007694_B6J_M_vehicle_.avi"
"Freeze_001","007695",3.16666666666667,40.5666666666667,14.2333333333333,0,10.4333333333333,8.33333333333333,5.43333333333333,3.13333333333333,3,8.33333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_001","007696",0,3.26666666666667,18.1666666666667,10.1333333333333,14.5333333333333,8.16666666666667,3.13333333333333,3.23333333333333,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_001","007697",4.13333333333333,0,3.03333333333333,0,13.1,3.6,0,0,3.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_001","007698",0,0,9.26666666666667,9.6,16.0333333333333,7.63333333333333,11.6666666666667,5.36666666666667,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_001","007699",0,3.83333333333333,23.3666666666667,6.86666666666667,29.0333333333333,33.5,4.96666666666667,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_001","007700",0,0,0,8.96666666666667,0,0,0,0,0,15.8333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007700_B6NJ_F_40mg-kg_called B6J.avi"
"Freeze_001","007701",3.1,8.56666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007701_B6NJ_F_60mg_kg_.avi"
"Freeze_001","007702",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007702_B6NJ_F_60mg_kg_.avi"
"Freeze_001","007703",0,0,0.666666666666667,24.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007703_B6NJ_F_60mg_kg_.avi"
"Freeze_001","007704",0,0,0,0,0,0,0,0,4.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007704_B6NJ_F_60mg-kg_.avi"
"Freeze_001","007705",0,4.66666666666667,4.6,3.23333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007705_B6NJ_F_60mg-kg_.avi"
"Freeze_001","007706",3.26666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007706_B6NJ_F_80mg-kg_.avi"
"Freeze_001","007707",8.53333333333333,3.66666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007707_B6NJ_F_80mg-kg_.avi"
"Freeze_001","007708",0,6.46666666666667,12.6666666666667,10.3333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007708_B6NJ_F_80mg-kg_.avi"
"Freeze_001","007709",0,3.06666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007709_B6NJ_F_80mg-kg_.avi"
"Freeze_001","007710",13.1666666666667,14.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007710_B6NJ_F_80mg-kg_.avi"
"Freeze_001","007711",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007711_B6NJ_F_80mg-kg_.avi"
"Freeze_001","007713",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007713_B6NJ_F_vehicle_.avi"
"Freeze_001","007714",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007714_B6NJ_F_vehicle_.avi"
"Freeze_001","007715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007715_B6NJ_F_vehicle_.avi"
"Freeze_001","007716",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007716_B6NJ_F_vehicle_.avi"
"Freeze_001","007717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"007717_B6NJ_F_vehicle_.avi"
"Freeze_001","007718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"007718_B6NJ_F_vehicle_.avi"
"Freeze_001","007720",0,0,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"Freeze_001","007723",3.66666666666667,15.7666666666667,43.3333333333333,18.9,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"Freeze_001","007725",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007725_B6NJ_M_60mg-kg_.avi"
"Freeze_001","007726",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007726_B6NJ_M_60mg-kg_.avi"
"Freeze_001","007727",0,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007727_B6NJ_M_60mg-kg_.avi"
"Freeze_001","007729",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007729_B6NJ_M_60mg-kg_.avi"
"Freeze_001","007730",0,4.53333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007730_B6NJ_M_60mg-kg_.avi"
"Freeze_001","007731",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007731_B6NJ_M_80mg-kg_called 7631.avi"
"Freeze_001","007732",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007732_B6NJ_M_80mg-kg_.avi"
"Freeze_001","007733",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007733_B6NJ_M_80mg-kg_.avi"
"Freeze_001","007735",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007735_B6NJ_M_80mg-kg_.avi"
"Freeze_001","007736",9.06666666666667,1.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007736_B6NJ_M_80mg-kg_.avi"
"Freeze_001","007738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"007738_B6NJ_M_vehicle_.avi"
"Freeze_001","007740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"007740_B6NJ_M_vehicle_.avi"
"Freeze_001","007741",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007741_B6NJ_M_vehicle_.avi"
"Freeze_001","007742",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007655_B6J_F_60mg-kg PTZ"
"Freeze_001","037818",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037818_B6NJ_F_38712.avi"
"Freeze_001","037819",0,7.16666666666667,24.7333333333333,21.7333333333333,6.43333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037819_B6NJ_F_38713.avi"
"Freeze_001","037820",0,25.1333333333333,28.4666666666667,19.4666666666667,13.8,3.16666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037820_B6NJ_F_38714.avi"
"Freeze_001","037821",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037821_B6NJ_F_38715.avi"
"Freeze_001","037822",0,0,0,7,10.9666666666667,3.13333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037822_B6NJ_F_38716.avi"
"Freeze_001","037823",0,0,20.5333333333333,4,8.66666666666667,12.7666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037823_B6NJ_F_38717.avi"
"Freeze_001","037833",0,7.56666666666667,27.1666666666667,10.8333333333333,17.9333333333333,34.3,23.5666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037833_B6J_M_38727.avi"
"Freeze_001","037834",0,5.63333333333333,20.1,10.0666666666667,35.7333333333333,5.53333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037834_B6J_M_38728.avi"
"Freeze_001","037835",20.3333333333333,15.6666666666667,41.1666666666667,13.8666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037835_B6J_M_38729.avi"
"Freeze_001","037836",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037836_B6J_M_38730.avi"
"Freeze_001","037837",38.6333333333333,31.8666666666667,54,31.8333333333333,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037837_B6J_M_38731.avi"
"Freeze_001","037838",7.4,12.2333333333333,27.7,32.1666666666667,19.6666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037838_B6J_M_38732.avi"
"Freeze_001","037848",0,5.43333333333333,18.3666666666667,15.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037848_B6J_F_38742.avi"
"Freeze_001","037849",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037849_B6J_F_38743.avi"
"Freeze_001","037939",0,5.43333333333333,25,25.1666666666667,15.2666666666667,28.4333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037939_B6J_F_38833.avi"
"Freeze_001","037940",2.63333333333333,27.1333333333333,38.7333333333333,18.1666666666667,5.83333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037940_B6J_F_38834.avi"
"Freeze_001","037941",0,17.3,19.4333333333333,40.3333333333333,18.2666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037941_B6J_F_38835.avi"
"Freeze_001","037942",0,12.6,18.6,22.6,22.8333333333333,8.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037942_B6J_F_38836.avi"
"Freeze_001","037949",0,0,9.8,3.56666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037949_B6NJ_M_38843.avi"
"Freeze_001","037950",0,14.7,12.7333333333333,13.9,21.4666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037950_B6NJ_M_38844.avi"
"Freeze_001","037951",0,0,13.3666666666667,17.7333333333333,10.4666666666667,3.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037951_B6NJ_M_38845.avi"
"Freeze_001","037952",0,12.7333333333333,16.1333333333333,16.3333333333333,31.2666666666667,7.36666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037952_B6NJ_M_38846.avi"
"Freeze_001","037953",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037953_B6NJ_M_38847.avi"
"Freeze_001","037954",0,0,3.16666666666667,0,12.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"037954_B6NJ_M_38848.avi"
"Side_seizure","007647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"007647_B6J_F_40mg-kg.avi"
"Side_seizure","007648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007648_B6J_F_40mg-kg.avi"
"Side_seizure","007649",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007649_B6J_F_40mg-kg.avi"
"Side_seizure","007650",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007650_B6J_F_40mg-kg.avi"
"Side_seizure","007651",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007651_B6J_F_40mg-kg.avi"
"Side_seizure","007652",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007652_B6J_F_40mg-kg.avi"
"Side_seizure","007653",0,5.73333333333333,1.3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007653_B6J_F_60mg-kg.avi"
"Side_seizure","007654",0,0,7.13333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007654_B6J_F_60mg-kg.avi"
"Side_seizure","007656",0,4.8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007656_B6J_F_60mg-kg.avi"
"Side_seizure","007657",0,5.56666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007657_B6J_F_60mg-kg.avi"
"Side_seizure","007658",0.633333333333333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007658_B6J_F_60mg-kg PTZ.avi"
"Side_seizure","007659",0.733333333333333,0,0.533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007659_B6J_F_80mg-kg_.avi"
"Side_seizure","007660",6.36666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007660_B6J_F_80mg-kg_.avi"
"Side_seizure","007661",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007661_B6J_F_80mg-kg_.avi"
"Side_seizure","007662",0,5.23333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007662_B6J_F_80mg-kg_called_7762.avi"
"Side_seizure","007663",3.76666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007663_B6J_F_80mg-kg_called_7763.avi"
"Side_seizure","007664",0,1.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007664_B6J_F_80mg-kg_called_7764.avi"
"Side_seizure","007665",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007665_B6J_F_vehicle_.avi"
"Side_seizure","007666",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007666_B6J_F_vehicle_.avi"
"Side_seizure","007667",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007667_B6J_F_vehicle_.avi"
"Side_seizure","007668",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007668_B6J_F_vehicle_.avi"
"Side_seizure","007669",0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007669_B6J_F_vehicle_.avi"
"Side_seizure","007670",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007670_B6J_F_vehicle_.avi"
"Side_seizure","007671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"007671_B6J_M_40mg-kg_.avi"
"Side_seizure","007672",0,0,0,0,0,0,0,0,0,0,0.633333333333333,0,0,0,0,0,0,0,0,0,"007672_B6J_M_40mg-kg_.avi"
"Side_seizure","007673",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007673_B6J_M_40mg-kg_.avi"
"Side_seizure","007674",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007674_B6J_M_40mg-kg_.avi"
"Side_seizure","007675",0,0,0,0,0,0,16.7333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"Side_seizure","007676",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"Side_seizure","007677",0,0,1.26666666666667,1.43333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007677_B6J_M_60mg-kg_.avi"
"Side_seizure","007679",0,0,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007679_B6J_M_60mg-kg_.avi"
"Side_seizure","007680",0,0,0.7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007680_B6J_M_60mg-kg_.avi"
"Side_seizure","007681",1.06666666666667,0,0,0,0,0,10.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007681_B6J_M_60mg-kg_.avi"
"Side_seizure","007682",0,8.6,1.43333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007682_B6J_M_60mg-kg_.avi"
"Side_seizure","007683",4.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007683_B6J_M_80mg-kg_.avi"
"Side_seizure","007684",3.06666666666667,3.93333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007684 B6J_M_80mg-kg video_recording_NV10 or NV11 041222.avi"
"Side_seizure","007685",3.73333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007685_B6J_M_80mg-kg_.avi"
"Side_seizure","007686",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007686_B6J_M_80mg-kg_.avi"
"Side_seizure","007687",6.56666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007687_B6J_M_80mg-kg_.avi"
"Side_seizure","007688",8.83333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007688_B6J_M_80mg-kg_.avi"
"Side_seizure","007689",1.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007689_B6J_M_vehicle_.avi"
"Side_seizure","007690",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007690_B6J_M_vehicle_.avi"
"Side_seizure","007691",0,0.5,0,0,0,0,0,0,0,0,0,1.03333333333333,0,0,0,0,0,0,0,0,"007691_B6J_M_vehicle_.avi"
"Side_seizure","007692",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"007692_B6J_M_vehicle_.avi"
"Side_seizure","007693",0.5,0,0,0,0,0,0.5,0,0,2.76666666666667,0,0,0,0,0,NA,NA,NA,NA,NA,"007693_B6J_M_vehicle_.avi"
"Side_seizure","007694",0,0,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007694_B6J_M_vehicle_.avi"
"Side_seizure","007695",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"Side_seizure","007696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"Side_seizure","007697",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"Side_seizure","007698",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"Side_seizure","007699",0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"Side_seizure","007700",0,0,0,0,0,0,0,0,8.16666666666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007700_B6NJ_F_40mg-kg_called B6J.avi"
"Side_seizure","007701",0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007701_B6NJ_F_60mg_kg_.avi"
"Side_seizure","007702",4.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007702_B6NJ_F_60mg_kg_.avi"
"Side_seizure","007703",0,0,4.43333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007703_B6NJ_F_60mg_kg_.avi"
"Side_seizure","007704",0,0,0.833333333333333,0,0,0,0,5.43333333333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007704_B6NJ_F_60mg-kg_.avi"
"Side_seizure","007705",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007705_B6NJ_F_60mg-kg_.avi"
"Side_seizure","007706",0,5.43333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007706_B6NJ_F_80mg-kg_.avi"
"Side_seizure","007707",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007707_B6NJ_F_80mg-kg_.avi"
"Side_seizure","007708",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007708_B6NJ_F_80mg-kg_.avi"
"Side_seizure","007709",5.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007709_B6NJ_F_80mg-kg_.avi"
"Side_seizure","007710",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007710_B6NJ_F_80mg-kg_.avi"
"Side_seizure","007711",2.06666666666667,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007711_B6NJ_F_80mg-kg_.avi"
"Side_seizure","007713",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007713_B6NJ_F_vehicle_.avi"
"Side_seizure","007714",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007714_B6NJ_F_vehicle_.avi"
"Side_seizure","007715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"007715_B6NJ_F_vehicle_.avi"
"Side_seizure","007716",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"007716_B6NJ_F_vehicle_.avi"
"Side_seizure","007717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"007717_B6NJ_F_vehicle_.avi"
"Side_seizure","007718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"007718_B6NJ_F_vehicle_.avi"
"Side_seizure","007720",0,1.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"Side_seizure","007723",0,0.733333333333333,0,0.566666666666667,1.96666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"Side_seizure","007725",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007725_B6NJ_M_60mg-kg_.avi"
"Side_seizure","007726",0.766666666666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007726_B6NJ_M_60mg-kg_.avi"
"Side_seizure","007727",2.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007727_B6NJ_M_60mg-kg_.avi"
"Side_seizure","007729",4.53333333333333,1.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007729_B6NJ_M_60mg-kg_.avi"
"Side_seizure","007730",0.533333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007730_B6NJ_M_60mg-kg_.avi"
"Side_seizure","007731",3.33333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"007731_B6NJ_M_80mg-kg_called 7631.avi"
