"MouseID","Freeze_001_average_bout_length","Freeze_001_bout_count","Freeze_001_first_event","Freeze_001_observation_time_s","Freeze_001_total_time_s","Freeze_2cm_average_bout_length","Freeze_2cm_bout_count","Freeze_2cm_first_event","Freeze_2cm_observation_time_s","Freeze_2cm_total_time_s","Leg_splaying_average_bout_length","Leg_splaying_bout_count","Leg_splaying_first_event","Leg_splaying_observation_time_s","Leg_splaying_total_time_s","Side_seizure_average_bout_length","Side_seizure_bout_count","Side_seizure_first_event","Side_seizure_observation_time_s","Side_seizure_total_time_s","Tail_jerk_average_bout_length","Tail_jerk_bout_count","Tail_jerk_first_event","Tail_jerk_observation_time_s","Tail_jerk_total_time_s","Wild_jumping_average_bout_length","Wild_jumping_bout_count","Wild_jumping_first_event","Wild_jumping_observation_time_s","Wild_jumping_total_time_s","NetworkFilename"
"007658",3.13333333333333,1,235.4,221.566666666667,3.13333333333333,3.80555555555556,12,66.6333333333333,221.566666666667,45.6666666666667,3.92222222222222,3,198.533333333333,223.333333333333,11.7666666666667,0.633333333333333,1,84.3666666666667,223.333333333333,0.633333333333333,0.296969696969697,11,163.566666666667,223.333333333333,3.26666666666667,NA,0,0,223.333333333333,0,"007658_B6J_F_60mg-kg PTZ.avi"
"007659",NA,0,0,69.2666666666667,0,3.27333333333333,5,62.1666666666667,69.2666666666667,16.3666666666667,1.20833333333333,4,118.066666666667,75.1666666666667,4.83333333333333,0.633333333333333,2,122.066666666667,75.1666666666667,1.26666666666667,0.339393939393939,11,91.3666666666667,75.1666666666667,3.73333333333333,NA,0,0,75.1666666666667,0,"007659_B6J_F_80mg-kg_.avi"
"007660",3.58888888888889,3,86.2666666666667,109.3,10.7666666666667,9.64761904761905,7,83.6,109.3,67.5333333333333,5.75,6,65.8333333333333,110.3,34.5,6.36666666666667,1,107.133333333333,110.3,6.36666666666667,0.423529411764706,17,64.9,110.3,7.2,NA,0,0,110.3,0,"007660_B6J_F_80mg-kg_.avi"
"007661",3.3,1,88.5333333333333,94.9,3.3,4.43333333333333,9,75.2666666666667,94.9,39.9,7.51428571428571,7,65.3,95.3,52.6,NA,0,0,95.3,0,0.302777777777778,12,61.3666666666667,95.3,3.63333333333333,NA,0,0,95.1666666666667,0,"007661_B6J_F_80mg-kg_.avi"
"007662",NA,0,0,124.6,0,5.55555555555556,3,115.1,124.6,16.6666666666667,1.80666666666667,5,123.3,124.933333333333,9.03333333333333,5.23333333333333,1,139.6,124.933333333333,5.23333333333333,0.533333333333333,18,104.666666666667,124.933333333333,9.6,0.6,1,113.866666666667,124.933333333333,0.6,"007662_B6J_F_80mg-kg_called_7762.avi"
"007663",NA,0,0,67.7666666666667,0,5.35333333333333,5,100.566666666667,67.6666666666667,26.7666666666667,1.6,15,90.4,69.0333333333333,24,3.76666666666667,1,113.866666666667,69.0333333333333,3.76666666666667,0.360416666666667,16,56.0333333333333,69.0333333333333,5.76666666666667,NA,0,0,69,0,"007663_B6J_F_80mg-kg_called_7763.avi"
"007664",4.2,1,126.2,144.366666666667,4.2,5.81666666666667,4,70,142.666666666667,23.2666666666667,1.72222222222222,3,21.0333333333333,146.2,5.16666666666667,1.33333333333333,1,119.633333333333,146.2,1.33333333333333,0.666666666666667,1,68.6666666666667,146.2,0.666666666666667,NA,0,0,146.2,0,"007664_B6J_F_80mg-kg_called_7764.avi"
"007665",NA,0,0,433.366666666667,0,3,1,6.26666666666667,433.366666666667,3,NA,0,0,435.5,0,NA,0,0,435.5,0,NA,0,0,435.5,0,NA,0,0,435.3,0,"007665_B6J_F_vehicle_.avi"
"007666",NA,0,0,448.966666666667,0,NA,0,1.6,448.966666666667,0,NA,0,0,449.033333333333,0,NA,0,0,449.033333333333,0,NA,0,0,449.033333333333,0,NA,0,0,449.033333333333,0,"007666_B6J_F_vehicle_.avi"
"007667",NA,0,0,668.966666666667,0,4.26666666666667,1,345,668.266666666667,4.26666666666667,NA,0,0,670.6,0,NA,0,0,670.6,0,NA,0,0,670.6,0,NA,0,0,670.6,0,"007667_B6J_F_vehicle_.avi"
"007668",NA,0,0,652.266666666667,0,3.9,1,527.6,652.266666666667,3.9,NA,0,0,654.833333333333,0,NA,0,0,654.833333333333,0,NA,0,0,654.833333333333,0,NA,0,0,654.7,0,"007668_B6J_F_vehicle_.avi"
"007669",NA,0,0,538.2,0,4.72222222222222,3,163.033333333333,538.2,14.1666666666667,NA,0,0,540.1,0,NA,0,0,540.1,0,NA,0,0,540.1,0,NA,0,0,540.1,0,"007669_B6J_F_vehicle_.avi"
"007670",NA,0,0,513.2,0,4.88888888888889,3,162.033333333333,513.2,14.6666666666667,NA,0,0,513.8,0,NA,0,0,513.8,0,NA,0,0,513.8,0,NA,0,0,513.8,0,"007670_B6J_F_vehicle_.avi"
"007671",4.25652173913044,23,169.333333333333,1199.03333333333,97.9,9.15980392156863,102,3.2,1198.16666666667,934.3,NA,0,0,1200.66666666667,0,NA,0,0,1200.66666666667,0,NA,0,0,1200.66666666667,0,NA,0,0,1200.66666666667,0,"007671_B6J_M_40mg-kg_.avi"
"007672",5.48030303030303,22,81.1333333333333,1121.56666666667,120.566666666667,10.1741573033708,89,2.86666666666667,1121.13333333333,905.5,NA,0,0,1124.5,0,0.633333333333333,1,710,1124.5,0.633333333333333,NA,0,0,1124.5,0,NA,0,0,1124.5,0,"007672_B6J_M_40mg-kg_.avi"
"007673",4.315,20,97.6,623.8,86.3,14.8982456140351,38,95.4333333333333,623.8,566.133333333333,NA,0,0,624.6,0,NA,0,13.2666666666667,624.6,0,NA,0,0,624.6,0,NA,0,0,624.5,0,"007673_B6J_M_40mg-kg_.avi"
"007674",4.10333333333333,20,97.0666666666667,530.866666666667,82.0666666666667,15.5155555555556,30,83.3666666666667,530.8,465.466666666667,NA,0,0,540.166666666667,0,NA,0,0,540.166666666667,0,NA,0,0,540.233333333333,0,NA,0,0,540.233333333333,0,"007674_B6J_M_40mg-kg_.avi"
"007675",5.14444444444444,9,194.033333333333,521.5,46.3,7.51269841269841,42,1.6,522.033333333333,315.533333333333,32.7222222222222,3,424.9,525.166666666667,98.1666666666667,16.7333333333333,1,408.133333333333,525.166666666667,16.7333333333333,0.208333333333333,8,249.966666666667,525.166666666667,1.66666666666667,NA,0,0,525.166666666667,0,"007675 B6J M 40mg-kg NV5_2022-03-22_11-01-39.avi"
"007676",4.03333333333333,10,43.8,576.3,40.3333333333333,4.55405405405405,37,17.5,576.1,168.5,NA,0,0,578.233333333333,0,NA,0,0,578.233333333333,0,NA,0,0,578.233333333333,0,NA,0,0,578.1,0,"007676 B6J M 40 mg-kgNV10 or NV11 video_recording_2022-03-22_11-03-40.avi"
"007677",4.32666666666667,5,174.4,214.633333333333,21.6333333333333,5.68333333333333,12,3.46666666666667,214.566666666667,68.2,0.758333333333333,4,59.7333333333333,215.333333333333,3.03333333333333,1.35,2,208.8,215.333333333333,2.7,0.769047619047619,14,164.966666666667,215.333333333333,10.7666666666667,2.53333333333333,1,240.566666666667,215.333333333333,2.53333333333333,"007677_B6J_M_60mg-kg_.avi"
"007679",7.27777777777778,3,200.4,178.866666666667,21.8333333333333,8.08181818181818,11,79.9666666666667,178.6,88.9,3.33333333333333,4,141.466666666667,180.1,13.3333333333333,2.7,3,205.733333333333,180.1,8.1,0.344444444444444,6,139.866666666667,180.1,2.06666666666667,NA,0,0,180.1,0,"007679_B6J_M_60mg-kg_.avi"
"007680",4.66153846153846,13,140.933333333333,410.8,60.6,5.65769230769231,26,71.3333333333333,410.266666666667,147.1,2.32857142857143,7,325.733333333333,446.033333333333,16.3,0.7,1,175.966666666667,446.033333333333,0.7,0.366666666666667,30,271.033333333333,446.033333333333,11,NA,0,0,446.033333333333,0,"007680_B6J_M_60mg-kg_.avi"
"007681",4.66666666666667,9,266.933333333333,436.8,42,6.7640350877193,38,126.466666666667,436.466666666667,257.033333333333,1.6948717948718,13,144.233333333333,438.566666666667,22.0333333333333,1.60833333333333,8,93.1666666666667,438.566666666667,12.8666666666667,0.46031746031746,21,387.266666666667,438.566666666667,9.66666666666667,NA,0,0,438.566666666667,0,"007681_B6J_M_60mg-kg_.avi"
"007682",3.1,1,136.133333333333,129.6,3.1,4.02333333333333,10,4.36666666666667,129.2,40.2333333333333,3.57777777777778,9,114.2,155.566666666667,32.2,3.34444444444444,3,177.6,155.566666666667,10.0333333333333,0.5,22,36.9333333333333,155.566666666667,11,2.31666666666667,2,176.566666666667,155.566666666667,4.63333333333333,"007682_B6J_M_60mg-kg_.avi"
"007683",NA,0,0,47.3333333333333,0,4.6,1,108.833333333333,47.1333333333333,4.6,2.11333333333333,5,106.7,53.0666666666667,10.5666666666667,4.3,1,115.7,53.0666666666667,4.3,0.304761904761905,7,75.3333333333333,53.0666666666667,2.13333333333333,NA,0,0,53.0666666666667,0,"007683_B6J_M_80mg-kg_.avi"
"007684",NA,0,0,71.5333333333333,0,3.92222222222222,3,84.3666666666667,71.5333333333333,11.7666666666667,1.96666666666667,5,100.6,71.9333333333333,9.83333333333333,1,7,90.4333333333333,71.9333333333333,7,0.411111111111111,18,56.1333333333333,71.9333333333333,7.4,0.6,1,108.733333333333,71.9333333333333,0.6,"007684 B6J_M_80mg-kg video_recording_NV10 or NV11 041222.avi"
"007685",NA,0,0,67.8333333333333,0,3.31666666666667,2,72.1,67.8333333333333,6.63333333333333,3.33333333333333,3,85.1333333333333,68.4,10,1.86666666666667,2,71.3666666666667,68.4,3.73333333333333,0.583333333333333,4,71.1333333333333,68.4,2.33333333333333,NA,0,0,68.4,0,"007685_B6J_M_80mg-kg_.avi"
"007686",3.13333333333333,1,127.166666666667,106.133333333333,3.13333333333333,4.61333333333333,10,68.7,105.866666666667,46.1333333333333,6.08333333333333,4,115.3,108.766666666667,24.3333333333333,NA,0,0,108.733333333333,0,0.366666666666667,6,102.366666666667,108.833333333333,2.2,NA,0,0,108.833333333333,0,"007686_B6J_M_80mg-kg_.avi"
"007687",NA,0,0,47.0666666666667,0,NA,0,0,47.0666666666667,0,0.891666666666667,8,76.9666666666667,48.7666666666667,7.13333333333333,0.938095238095238,7,74.8,48.7666666666667,6.56666666666667,0.473333333333333,15,74.6333333333333,48.7666666666667,7.1,1.41666666666667,2,101.9,48.7333333333333,2.83333333333333,"007687_B6J_M_80mg-kg_.avi"
"007688",3.64166666666667,4,100.433333333333,114.066666666667,14.5666666666667,6.41111111111111,9,94.9666666666667,114.066666666667,57.7,27.0833333333333,2,89.7333333333333,114.966666666667,54.1666666666667,2.94444444444444,3,82.4333333333333,114.966666666667,8.83333333333333,0.666666666666667,5,62.2333333333333,114.966666666667,3.33333333333333,NA,0,0,114.9,0,"007688_B6J_M_80mg-kg_.avi"
"007689",NA,0,0,59.5666666666667,0,NA,0,73.0333333333333,59.5666666666667,0,NA,0,991.233333333333,60.0333333333333,0,1.16666666666667,1,123.033333333333,60.0333333333333,1.16666666666667,NA,0,0,60.0333333333333,0,NA,0,0,60.0333333333333,0,"007689_B6J_M_vehicle_.avi"
"007690",NA,0,0,46.1333333333333,0,4.8,1,79.4666666666667,46.1333333333333,4.8,NA,0,0,46.2666666666667,0,NA,0,0,46.2,0,NA,0,31.1,46.2666666666667,0,NA,0,0,46.2666666666667,0,"007690_B6J_M_vehicle_.avi"
"007691",NA,0,0,1199.36666666667,0,3.65,2,10.7333333333333,1199.16666666667,7.3,0.7,2,427.933333333333,1200.66666666667,1.4,0.511111111111111,3,127.066666666667,1200.66666666667,1.53333333333333,NA,0,0,1200.66666666667,0,NA,0,0,1200.66666666667,0,"007691_B6J_M_vehicle_.avi"
"007692",NA,0,0,1196.63333333333,0,3.175,4,2.3,1196.56666666667,12.7,1.06666666666667,1,540.766666666667,1200.66666666667,1.06666666666667,0.5,1,340.5,1200.66666666667,0.5,NA,0,0,1200.66666666667,0,NA,0,0,1200.66666666667,0,"007692_B6J_M_vehicle_.avi"
"007693",NA,0,0,851.1,0,3.23333333333333,2,4.1,851,6.46666666666667,1.25,2,83.6,856.366666666667,2.5,0.753333333333333,5,39.3,856.366666666667,3.76666666666667,NA,0,0,856.366666666667,0,NA,0,0,856.266666666667,0,"007693_B6J_M_vehicle_.avi"
"007694",NA,0,0,790.533333333333,0,3,1,175.5,790.4,3,NA,0,0,792.5,0,0.833333333333333,1,591.833333333333,792.5,0.833333333333333,NA,0,0,792.5,0,NA,0,0,792.3,0,"007694_B6J_M_vehicle_.avi"
"007695",6.44222222222222,15,86.5,626.966666666667,96.6333333333333,8.91925925925926,45,66.3666666666667,626.233333333333,401.366666666667,NA,0,0,630.8,0,NA,0,0,630.8,0,NA,0,0,630.8,0,NA,0,0,630.8,0,"007695_B6NJ_F_40mg-kg_called B6J.avi"
"007696",3.59019607843137,17,149.566666666667,826.933333333333,61.0333333333333,5.95347222222222,48,15.2333333333333,826.933333333333,285.766666666667,NA,0,0,826.933333333333,0,NA,0,0,826.933333333333,0,0.166666666666667,1,585.3,826.933333333333,0.166666666666667,NA,0,0,826.933333333333,0,"007696_B6NJ_F_40mg-kg_called B6J.avi"
"007697",3.86666666666667,7,98.7,678.633333333333,27.0666666666667,7.99126984126984,42,89.4,676.966666666667,335.633333333333,NA,0,0,688.033333333333,0,NA,0,0,688.033333333333,0,NA,0,0,688.033333333333,0,NA,0,0,688.033333333333,0,"007697_B6NJ_F_40mg-kg_called B6J.avi"
"007698",4.58205128205128,13,214.133333333333,701.1,59.5666666666667,6.23115942028986,46,129.766666666667,701.1,286.633333333333,0.666666666666667,1,449.966666666667,701.5,0.666666666666667,NA,0,0,701.5,0,NA,0,0,701.5,0,NA,0,0,701.5,0,"007698_B6NJ_F_40mg-kg_called B6J.avi"
"007699",5.34561403508772,19,158.9,748.266666666667,101.566666666667,8.13846153846154,52,120.833333333333,748.266666666667,423.2,NA,0,0,749.766666666667,0,1.35,2,231.5,749.766666666667,2.7,0.166666666666667,1,398.9,749.766666666667,0.166666666666667,NA,0,0,749.766666666667,0,"007699_B6NJ_F_40mg-kg_called B6J.avi"
"007700",6.2,4,227.966666666667,598.3,24.8,4.62323232323232,33,92,598.3,152.566666666667,1.16666666666667,2,563.233333333333,599.7,2.33333333333333,8.16666666666667,1,560.933333333333,599.8,8.16666666666667,NA,0,0,599.8,0,NA,0,0,599.8,0,"007700_B6NJ_F_40mg-kg_called B6J.avi"
"007701",5.83333333333333,2,134.7,119.933333333333,11.6666666666667,6.83333333333333,4,35.0666666666667,119.933333333333,27.3333333333333,13.1444444444444,3,164.166666666667,121.566666666667,39.4333333333333,2,2,156.533333333333,121.566666666667,4,0.766666666666667,1,155.433333333333,121.566666666667,0.766666666666667,NA,0,0,121.566666666667,0,"007701_B6NJ_F_60mg_kg_.avi"
"007702",NA,0,0,103.966666666667,0,5.42,5,93.9,103.4,27.1,14.4,3,76.7333333333333,104.733333333333,43.2,4.2,1,79.3666666666667,104.733333333333,4.2,0.455555555555556,3,78.0333333333333,104.733333333333,1.36666666666667,NA,0,0,104.733333333333,0,"007702_B6NJ_F_60mg_kg_.avi"
"007703",6.31666666666667,4,230.933333333333,206.566666666667,25.2666666666667,16.2777777777778,3,204.433333333333,206.5,48.8333333333333,11.7083333333333,4,56.6666666666667,209.266666666667,46.8333333333333,4.43333333333333,1,190.566666666667,209.2,4.43333333333333,0.325,4,189.466666666667,209.3,1.3,NA,0,0,209.133333333333,0,"007703_B6NJ_F_60mg_kg_.avi"
"007704",4.16666666666667,1,570.8,506.133333333333,4.16666666666667,5.1,10,266.233333333333,506.266666666667,51,2.69090909090909,11,540.266666666667,517.866666666667,29.6,3.13333333333333,2,254.466666666667,517.866666666667,6.26666666666667,0.166666666666667,2,96.4666666666667,517.866666666667,0.333333333333333,NA,0,0,517.866666666667,0,"007704_B6NJ_F_60mg-kg_.avi"
"007705",3.125,4,148.466666666667,234.5,12.5,4.42619047619048,14,1.4,234.5,61.9666666666667,2.42222222222222,9,158.633333333333,235,21.8,NA,0,0,235,0,0.308333333333333,4,99.6333333333333,235,1.23333333333333,NA,0,0,235,0,"007705_B6NJ_F_60mg-kg_.avi"
"007706",3.26666666666667,1,86.0666666666667,92.2,3.26666666666667,3.3,1,86.0333333333333,92.2,3.3,1.9,5,60.8333333333333,93.0666666666667,9.5,5.43333333333333,1,133.366666666667,93.0666666666667,5.43333333333333,0.433333333333333,10,60.6666666666667,93.0666666666667,4.33333333333333,NA,0,0,92.8666666666667,0,"007706_B6NJ_F_80mg-kg_.avi"
"007707",6.1,2,107.066666666667,76.3,12.2,4.77777777777778,6,95.6333333333333,76.3,28.6666666666667,0.5,1,81.7333333333333,77.8,0.5,NA,0,0,77.8,0,0.433333333333333,1,136.233333333333,77.8,0.433333333333333,NA,0,0,77.8,0,"007707_B6NJ_F_80mg-kg_.avi"
"007708",4.20952380952381,7,166.2,308.266666666667,29.4666666666667,5.34,20,127.866666666667,308.266666666667,106.8,NA,0,0,319.566666666667,0,NA,0,0,319.566666666667,0,NA,0,0,319.566666666667,0,NA,0,0,319.566666666667,0,"007708_B6NJ_F_80mg-kg_.avi"
"007709",3.06666666666667,1,131.033333333333,112.633333333333,3.06666666666667,6.40833333333333,4,129.466666666667,112.633333333333,25.6333333333333,2.15,2,100.2,113.066666666667,4.3,5.1,1,93.8666666666667,113.066666666667,5.1,0.420833333333333,8,47.2333333333333,113.066666666667,3.36666666666667,0.8,1,93.2666666666667,113.066666666667,0.8,"007709_B6NJ_F_80mg-kg_.avi"
"007710",4.67777777777778,6,69.7333333333333,100.7,28.0666666666667,7.13333333333333,8,69.3,100.7,57.0666666666667,4.79166666666667,4,41.6,101.666666666667,19.1666666666667,NA,0,35.8333333333333,101.566666666667,0,0.733333333333333,1,34.8333333333333,101.666666666667,0.733333333333333,0.933333333333333,1,128.4,101.666666666667,0.933333333333333,"007710_B6NJ_F_80mg-kg_.avi"
"007711",NA,0,0,78.5333333333333,0,3.3,3,117.666666666667,78.5333333333333,9.9,0.875,8,59.3,80.1333333333333,7,1.11666666666667,4,93.8333333333333,80.1333333333333,4.46666666666667,0.790909090909091,11,87.5333333333333,80.1333333333333,8.7,3.23333333333333,1,107.866666666667,80.1333333333333,3.23333333333333,"007711_B6NJ_F_80mg-kg_.avi"
"007713",NA,0,0,46.3,0,NA,0,0,46.3,0,NA,0,1090.56666666667,47.2666666666667,0,NA,0,693.233333333333,47.2666666666667,0,NA,0,1124.4,47.2666666666667,0,NA,0,0,47.2666666666667,0,"007713_B6NJ_F_vehicle_.avi"
"007714",NA,0,0,105.7,0,2.93333333333333,4,9.53333333333333,105.4,11.7333333333333,NA,0,411.966666666667,109.866666666667,0,NA,0,0,109.866666666667,0,NA,0,802.533333333333,109.866666666667,0,NA,0,0,109.866666666667,0,"007714_B6NJ_F_vehicle_.avi"
"007715",NA,0,0,825.8,0,3.75714285714286,7,182.166666666667,825.5,26.3,0.691666666666667,4,48.1666666666667,826.733333333333,2.76666666666667,NA,0,0,826.733333333333,0,NA,0,0,826.733333333333,0,NA,0,0,826.466666666667,0,"007715_B6NJ_F_vehicle_.avi"
"007716",NA,0,0,668.4,0,NA,0,0,668.4,0,NA,0,0,668.4,0,NA,0,0,668.4,0,NA,0,0,668.4,0,NA,0,0,668.4,0,"007716_B6NJ_F_vehicle_.avi"
"007717",NA,0,0,811.566666666667,0,3.94,10,504.333333333333,811.4,39.4,NA,0,0,820.533333333333,0,NA,0,8.06666666666667,820.533333333333,0,NA,0,0,820.533333333333,0,NA,0,0,820.533333333333,0,"007717_B6NJ_F_vehicle_.avi"
"007718",NA,0,0,883.933333333333,0,4.61851851851852,9,310.766666666667,883.933333333333,41.5666666666667,NA,0,0,886.8,0,NA,0,0,887.066666666667,0,NA,0,0,887.066666666667,0,NA,0,0,886.966666666667,0,"007718_B6NJ_F_vehicle_.avi"
"007720",6.16,5,205.6,177.5,30.8,15.7266666666667,5,77.7333333333333,177.233333333333,78.6333333333333,3.11111111111111,3,166.266666666667,180.1,9.33333333333333,1.6,1,160.7,180.1,1.6,0.255555555555556,3,157.6,180.1,0.766666666666667,NA,0,0,180.1,0,"007720 B6NJ M 40 mg-kg NV9_2022-03-22_11-03-10.avi"
"007723",4.73148148148148,18,114.766666666667,286.666666666667,85.1666666666667,16.8,12,4.6,286.666666666667,201.6,6.35833333333333,4,95.7,286.666666666667,25.4333333333333,0.653333333333333,5,122.566666666667,286.666666666667,3.26666666666667,0.455555555555556,3,88.1333333333333,286.666666666667,1.36666666666667,NA,0,0,286.666666666667,0,"007723 B6NJ M 40 mg-kg NV9_2022-03-22_12-00-00 maybe part 2.avi"
"007725",NA,0,0,47.5666666666667,0,3.7,2,79.8333333333333,47.5666666666667,7.4,NA,0,76.1666666666667,47.6666666666667,0,NA,0,67.6666666666667,47.6666666666667,0,NA,0,66.9666666666667,47.6666666666667,0,NA,0,0,47.6666666666667,0,"007725_B6NJ_M_60mg-kg_.avi"
"007726",NA,0,41.9666666666667,63.2666666666667,0,4.36666666666667,1,3.76666666666667,63.2666666666667,4.36666666666667,1.81666666666667,2,95.1666666666667,63.9666666666667,3.63333333333333,0.766666666666667,1,92.1,63.9666666666667,0.766666666666667,0.476190476190476,7,81.0333333333333,63.9666666666667,3.33333333333333,1.63333333333333,2,121.733333333333,63.9666666666667,3.26666666666667,"007726_B6NJ_M_60mg-kg_.avi"
"007727",2.4,2,128.1,87.7,4.8,5.55,4,29.0666666666667,87.7,22.2,7.38333333333333,2,99.2666666666667,87.7,14.7666666666667,2.7,1,96.4333333333333,87.7,2.7,0.4,4,95.8666666666667,87.7,1.6,NA,0,0,87.7,0,"007727_B6NJ_M_60mg-kg_.avi"
"007729",NA,0,0,129.533333333333,0,6.33888888888889,6,109.133333333333,129.533333333333,38.0333333333333,1.87777777777778,3,94.8333333333333,130.066666666667,5.63333333333333,1.12666666666667,5,92.5666666666667,130.066666666667,5.63333333333333,0.419047619047619,7,92.0333333333333,130.066666666667,2.93333333333333,0.7,1,92.1,130.066666666667,0.7,"007729_B6NJ_M_60mg-kg_.avi"
"007730",4.53333333333333,1,128.2,105,4.53333333333333,8.92222222222222,3,78.8,105,26.7666666666667,NA,0,0,107.033333333333,0,0.533333333333333,1,64.1333333333333,107.033333333333,0.533333333333333,0.38,5,61.0333333333333,107.033333333333,1.9,0.566666666666667,1,61.3333333333333,107.033333333333,0.566666666666667,"007730_B6NJ_M_60mg-kg_.avi"
"007731",NA,0,0,24.7666666666667,0,NA,0,0,24.7666666666667,0,2.025,4,94.2333333333333,26.9333333333333,8.1,1.11111111111111,3,104.466666666667,26.9333333333333,3.33333333333333,0.461111111111111,6,84.3,26.9333333333333,2.76666666666667,NA,0,0,26.9333333333333,0,"007731_B6NJ_M_80mg-kg_called 7631.avi"
"007732",NA,0,0,102,0,5.31666666666667,2,63.8333333333333,101.833333333333,10.6333333333333,0.691666666666667,4,95.2666666666667,104.433333333333,2.76666666666667,6.86666666666667,1,84.5666666666667,104.333333333333,6.86666666666667,0.504166666666667,24,73.4666666666667,104.433333333333,12.1,1.93333333333333,3,103.8,104.266666666667,5.8,"007732_B6NJ_M_80mg-kg_.avi"
"007733",NA,0,0,55.7666666666667,0,11.1666666666667,2,99.6,54.7,22.3333333333333,NA,0,63.4,97.1666666666667,0,NA,0,55.1666666666667,97.1666666666667,0,NA,0,54.6666666666667,97.1666666666667,0,NA,0,0,97.1666666666667,0,"007733_B6NJ_M_80mg-kg_.avi"
"007735",NA,0,0,61.4666666666667,0,7.83333333333333,1,114.366666666667,61.4666666666667,7.83333333333333,0.783333333333333,2,82.2,61.9666666666667,1.56666666666667,2.74444444444444,3,88.6,61.9666666666667,8.23333333333333,0.930555555555556,12,59.3666666666667,61.9666666666667,11.1666666666667,4.56666666666667,1,105.966666666667,61.9666666666667,4.56666666666667,"007735_B6NJ_M_80mg-kg_.avi"
